date,amount,price,sid,symbol,value
2023-05-05 11:02:00+00:00,-352155.13234777004,21175.57,1,Coinbase,7457085655.889468
2023-05-05 11:02:00+00:00,36538305.38531077,20764.0,2,Bitstamp,-758681373020.5928
2023-05-05 11:03:00+00:00,-50612386.457364865,29113.5,0,Kraken,1473503713126.492
2023-05-05 11:03:00+00:00,-492547.88162691146,21175.57,1,Coinbase,10429982145.742378
2023-05-05 11:03:00+00:00,51104934.338991776,20764.0,2,Bitstamp,-1061142856614.8252
2023-05-05 11:04:00+00:00,-70771068.88774854,29118.300000000003,0,Kraken,2060733215194.1284
2023-05-05 11:04:00+00:00,-688727.4539108425,21175.57,1,Coinbase,14584196411.21082
2023-05-05 11:04:00+00:00,71459796.34165938,20764.0,2,Bitstamp,-1483791211238.2153
2023-05-05 11:05:00+00:00,-98975059.44799526,29118.199999999997,0,Kraken,2881975576018.615
2023-05-05 11:05:00+00:00,-963202.0791209638,21175.57,1,Coinbase,20396353050.571507
2023-05-05 11:05:00+00:00,99938261.52711622,20764.0,2,Bitstamp,-2075118062349.0413
2023-05-05 11:06:00+00:00,-138418553.6388222,29109.900000000005,0,Kraken,4029350254570.751
2023-05-05 11:06:00+00:00,-1347056.9191613644,21175.57,1,Coinbase,28524698085.685814
2023-05-05 11:06:00+00:00,139765610.55798358,20764.0,2,Bitstamp,-2902093137625.971
2023-05-05 11:07:00+00:00,-193526272.24975222,29116.400000000005,0,Kraken,5634788353332.687
2023-05-05 11:07:00+00:00,-1883352.3196157813,21175.57,1,Coinbase,39881058878.68635
2023-05-05 11:07:00+00:00,195409624.569368,20764.0,2,Bitstamp,-4057485444558.3574
2023-05-05 11:08:00+00:00,-270633662.1330068,29119.5,0,Kraken,7880716924482.092
2023-05-05 11:08:00+00:00,-2633743.3642421365,21175.57,1,Coinbase,55771016971.54486
2023-05-05 11:08:00+00:00,273267405.49724895,20764.0,2,Bitstamp,-5674124407744.877
2023-05-05 11:09:00+00:00,-378503236.98694694,29121.299999999996,0,Kraken,11022506315267.977
2023-05-05 11:09:00+00:00,-3683504.7824487686,21175.57,1,Coinbase,78000313366.07867
